file,round,tick,seconds,att_team,vic_team,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,att_id,att_rank,vic_id,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y
esea_match_13770997.dem,18,197478,1542.251,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,36,20,FALSE,,Head,Glock,Pistol,76561198165334100,0,76561198037331400,0,-1827.08,-2269.52,-2924.115,-1543.947
esea_match_13770997.dem,18,197528,1542.642,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,0,FALSE,,Stomach,MP9,SMG,76561198037331400,0,76561198165334100,0,-2918.063,-1539.026,-1818.41,-2255.854
esea_match_13770997.dem,18,197536,1542.705,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,18,0,FALSE,,Chest,MP9,SMG,76561198037331400,0,76561198165334100,0,-2919.436,-1541.086,-1817.735,-2254.775
esea_match_13770997.dem,18,197564,1542.924,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,13,0,FALSE,,LeftLeg,MP9,SMG,76561198037331400,0,76561198165334100,0,-2932.671,-1561.153,-1815.931,-2251.874
esea_match_13770997.dem,18,197572,1542.987,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,0,FALSE,,Stomach,MP9,SMG,76561198037331400,0,76561198165334100,0,-2932.608,-1561.036,-1816.214,-2252.3
esea_match_13770997.dem,18,197768,1544.522,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,2,0,FALSE,,Stomach,MP9,SMG,76561198037331400,0,76561198165334100,0,-2914.931,-1493.479,-1796.571,-2264.899
esea_match_13770997.dem,18,197772,1544.553,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,15,0,FALSE,,RightLeg,Glock,Pistol,76561198169360500,0,76561198037331400,0,-1987.516,-2272.601,-2915.49,-1494.294
esea_match_13770997.dem,18,197848,1545.148,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,71,0,FALSE,,Head,MP9,SMG,76561198037331400,0,76561198055191000,0,-2930.67,-1516.671,-1873.987,-2349.679
esea_match_13770997.dem,18,197858,1545.226,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,18,0,FALSE,,Chest,MP9,SMG,76561198037331400,0,76561198169360500,0,-2927.131,-1512.162,-1987.927,-2273.109
esea_match_13770997.dem,18,197892,1545.493,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,29,0,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-2911.89,-1427.428,-1884.284,-2365.885
esea_match_13770997.dem,18,197902,1545.571,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,38,0,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198169360500,0,-2911.89,-1427.428,-1987.439,-2272.719
esea_match_13770997.dem,18,197914,1545.665,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,0,FALSE,,LeftLeg,M4A4,Rifle,76561198082200400,0,76561198169360500,0,-2911.89,-1427.428,-1989.491,-2274.942
esea_match_13770997.dem,18,197938,1545.853,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,16,0,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198169360500,0,-2911.599,-1427.116,-1998.427,-2284.859
esea_match_13770997.dem,18,198452,1549.877,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,8,5,FALSE,,Chest,Glock,Pistol,76561198169360500,0,76561198082200400,0,-1742.62,-2376.389,-2879.506,-1536.332
esea_match_13770997.dem,18,198602,1551.052,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,35,20,FALSE,,Head,Glock,Pistol,76561198169360500,0,76561198082200400,0,-1731.45,-2369.69,-2901.241,-1561.736
esea_match_13770997.dem,18,199110,1555.03,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,11,6,FALSE,,Chest,Glock,Pistol,76561198048742900,0,76561197961009200,0,-288.4061,-715.014,-754.0904,-971.4525
esea_match_13770997.dem,18,199130,1555.186,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,11,6,FALSE,,RightArm,Glock,Pistol,76561198048742900,0,76561197961009200,0,-279.0768,-733.3132,-739.6772,-971.5854
esea_match_13770997.dem,18,199164,1555.453,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,32,0,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-723.9512,-973.0243,-265.3703,-760.6109
esea_match_13770997.dem,18,199198,1555.719,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,32,0,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-727.7324,-958.0542,-275.6333,-740.078
esea_match_13770997.dem,18,199210,1555.813,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,32,0,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-729.1774,-955.1379,-276.6164,-738.1006
esea_match_13770997.dem,18,199250,1556.126,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,12,6,FALSE,,Chest,Glock,Pistol,76561198048742900,0,76561197961009200,0,-268.9961,-753.8441,-729.6596,-955.1379
esea_match_13770997.dem,18,199268,1556.267,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,4,0,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-729.2599,-956.0484,-267.1082,-758.1365
esea_match_13770997.dem,18,199912,1561.31,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,6,0,FALSE,,Head,USP,Pistol,76561198037331400,0,76561198169360500,0,-2015.708,-2435.834,-1694.954,-2424.811
esea_match_13770997.dem,18,200494,1565.867,Hentai Hooligans,Hentai Hooligans,CounterTerrorist,CounterTerrorist,5,2,FALSE,,Chest,USP,Pistol,76561197961009200,0,76561198798659600,0,-489.1859,-2013.278,-653.2603,-2465.983
esea_match_13770997.dem,18,200532,1566.164,Hentai Hooligans,Hentai Hooligans,CounterTerrorist,CounterTerrorist,5,2,FALSE,,RightArm,USP,Pistol,76561197961009200,0,76561198798659600,0,-504.5757,-1965.305,-699.3986,-2450.112
esea_match_13770997.dem,19,204691,1598.55,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-3681.646,-2046.371,-2977.244,-2317.512
esea_match_13770997.dem,19,204703,1598.644,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-3683.182,-2050.354,-2982.563,-2317.054
esea_match_13770997.dem,19,204715,1598.738,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-3682.199,-2047.782,-2984.794,-2316.979
esea_match_13770997.dem,19,204725,1598.817,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-3681.918,-2047.048,-2981.306,-2317.154
esea_match_13770997.dem,19,204749,1599.005,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,7,5,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-3682.441,-2048.402,-2972.347,-2316.572
esea_match_13770997.dem,19,204981,1600.821,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,21,4,FALSE,,RightArm,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-3630.563,-2292.051,-2353.304,-2428.295
esea_match_13770997.dem,19,205017,1601.103,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,76561198165334100,0,76561198082200400,0,-2352.845,-2424.05,-3630.145,-2288.05
esea_match_13770997.dem,19,205071,1601.526,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,21,4,FALSE,,RightArm,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-3628.682,-2276.176,-2351.303,-2410.513
esea_match_13770997.dem,19,205081,1601.604,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,76561198165334100,0,76561198082200400,0,-2351.197,-2409.25,-3628.346,-2273.386
esea_match_13770997.dem,19,205093,1601.698,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,3,FALSE,,RightArm,AK47,Rifle,76561198165334100,0,76561198082200400,0,-2351.083,-2407.331,-3628.153,-2271.433
esea_match_13770997.dem,19,205117,1601.886,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,5,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-3628.091,-2270.867,-2350.876,-2403.156
esea_match_13770997.dem,19,205129,1601.98,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-3628.14,-2271.906,-2350.807,-2401.595
esea_match_13770997.dem,19,205141,1602.074,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,11,5,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-3628.179,-2272.851,-2350.714,-2399.977
esea_match_13770997.dem,19,206193,1610.312,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,14,4,FALSE,,Stomach,MP9,SMG,76561198037331400,0,76561198169360500,0,-2669.709,-1640.047,-1790.264,-2236.883
esea_match_13770997.dem,19,206201,1610.374,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,14,4,FALSE,,Stomach,MP9,SMG,76561198037331400,0,76561198169360500,0,-2669.384,-1639.441,-1790.219,-2236.258
esea_match_13770997.dem,19,206219,1610.515,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,11,3,FALSE,,LeftArm,MP9,SMG,76561198037331400,0,76561198169360500,0,-2661.433,-1627.931,-1790.229,-2236.57
esea_match_13770997.dem,19,206305,1611.188,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,14,4,FALSE,,Stomach,MP9,SMG,76561198037331400,0,76561198169360500,0,-2672.605,-1643.469,-1794.363,-2260.733
esea_match_13770997.dem,19,206373,1611.721,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,22,0,FALSE,,RightLeg,AK47,Rifle,76561198048742900,0,76561198082200400,0,-2437.568,-2402.408,-3204.603,-2331.822
esea_match_13770997.dem,19,206419,1612.081,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,47,0,FALSE,,Head,MP9,SMG,76561198037331400,0,76561198169360500,0,-2652.904,-1682.017,-1796.268,-2271.573
esea_match_13770997.dem,19,206909,1615.918,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198037331400,0,-2972.528,-2557.443,-3086.275,-2177.368
esea_match_13770997.dem,19,206927,1616.059,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,14,4,FALSE,,Chest,MP9,SMG,76561198037331400,0,76561198048742900,0,-3091.454,-2179.622,-2969.827,-2556.819
esea_match_13770997.dem,19,206935,1616.122,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198037331400,0,-2967.984,-2556.34,-3087.9,-2178.614
esea_match_13770997.dem,19,206945,1616.2,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,56,18,FALSE,,Head,MP9,SMG,76561198037331400,0,76561198048742900,0,-3082.344,-2177.013,-2966.175,-2555.823
esea_match_13770997.dem,19,206947,1616.216,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198037331400,0,-2965.814,-2555.71,-3081.323,-2176.715
esea_match_13770997.dem,19,206971,1616.403,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,14,4,FALSE,,Chest,MP9,SMG,76561198037331400,0,76561198048742900,0,-3070.03,-2173.577,-2962.664,-2554.682
esea_match_13770997.dem,19,206973,1616.419,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,3,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198037331400,0,-2962.398,-2554.599,-3069.518,-2173.438
esea_match_13770997.dem,19,210931,1647.411,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,34,5,FALSE,,Stomach,AK47,Rifle,76561198055054700,0,76561198133908300,0,-2108.189,-1200,-2053.507,-1313.887
esea_match_13770997.dem,19,210945,1647.521,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,66,16,FALSE,,Head,AK47,Rifle,76561198055054700,0,76561198133908300,0,-2108.189,-1200,-2058.006,-1314.598
esea_match_13770997.dem,19,212825,1662.242,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,16,4,FALSE,,Stomach,M4A1,Rifle,76561198798659600,0,76561198048742900,0,-229.8793,352.0186,-1027.673,-185.9081
esea_match_13770997.dem,19,213119,1664.544,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-306.5492,59.26878,-1148.979,-229.1527
esea_match_13770997.dem,19,213139,1664.701,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,3,FALSE,,RightArm,AK47,Rifle,76561198055054700,0,76561198798659600,0,-1149.967,-234.3182,-312.1787,71.99529
esea_match_13770997.dem,19,213145,1664.748,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,28,6,FALSE,,Stomach,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-312.9587,74.11826,-1150.763,-232.2465
esea_match_13770997.dem,19,213171,1664.951,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,LeftArm,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-313.8091,76.44823,-1151.695,-229.7841
esea_match_13770997.dem,19,213177,1664.998,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198055054700,0,76561198798659600,0,-1151.695,-229.7841,-313.898,76.68474
esea_match_13770997.dem,19,213191,1665.108,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198055054700,0,76561198798659600,0,-1151.695,-229.7841,-314.3203,77.8395
esea_match_13770997.dem,19,213223,1665.358,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,24,0,FALSE,,LeftLeg,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-316.0503,82.49983,-1151.695,-229.7841
esea_match_13770997.dem,19,213235,1665.452,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,4,0,FALSE,,RightLeg,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-316.4419,83.61076,-1151.695,-229.7841
esea_match_13770997.dem,20,216991,1694.785,World,Animal Style,None,Terrorist,3,0,FALSE,,Generic,Unknown,Unkown,0,0,76561198055191000,0,0,0,0,0
esea_match_13770997.dem,20,217727,1700.469,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,100,1,FALSE,,Chest,AWP,Sniper,76561198082200400,0,76561198048742900,0,-1875.803,-1325.592,-1910.295,-1016.605
esea_match_13770997.dem,20,217911,1701.91,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,89,25,FALSE,,Head,P250,Pistol,76561198165334100,0,76561198082200400,0,-1896.614,-938.3506,-1861.058,-1343.881
esea_match_13770997.dem,20,217949,1702.208,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,11,6,FALSE,,Chest,P250,Pistol,76561198165334100,0,76561198082200400,0,-1967.521,-942.4042,-1866.656,-1343.942
esea_match_13770997.dem,20,220527,1722.394,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,100,1,FALSE,,Chest,AWP,Sniper,76561198055191000,0,76561198037331400,0,-2324.282,-1291.6,-2275.003,91.3858
esea_match_13770997.dem,20,221255,1728.094,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,100,1,FALSE,,RightArm,AWP,Sniper,76561198055191000,0,76561198133908300,0,-2065.426,-1012.098,-2496.193,358.9944
esea_match_13770997.dem,20,223319,1744.256,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,100,0,FALSE,,Head,M4A4,Rifle,76561197961009200,0,76561198055054700,0,-1983.586,1025.898,-2565.572,367.281
esea_match_13770997.dem,20,223779,1747.858,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,20,5,FALSE,,Chest,P250,Pistol,76561198169360500,0,76561197961009200,0,-2821.32,947.6747,-1960.867,888.7118
esea_match_13770997.dem,20,223851,1748.422,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,39,0,FALSE,,Stomach,M4A4,Rifle,76561197961009200,0,76561198169360500,0,-1976.239,838.7501,-2823.252,885.8448
esea_match_13770997.dem,20,223861,1748.5,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,31,0,FALSE,,RightArm,M4A4,Rifle,76561197961009200,0,76561198169360500,0,-1976.882,834.828,-2823.33,883.8364
esea_match_13770997.dem,20,223873,1748.594,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,30,0,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198169360500,0,-1977.312,830.6967,-2823.418,881.8259
esea_match_13770997.dem,20,223885,1748.688,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,12,1,FALSE,,LeftArm,AK47,Rifle,76561198798659600,0,76561198165334100,0,-2144.464,-964.7135,-2532.835,648.7921
esea_match_13770997.dem,20,223917,1748.939,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,88,0,FALSE,,Head,AK47,Rifle,76561198798659600,0,76561198165334100,0,-2144.464,-964.7135,-2532.835,648.7921
esea_match_13770997.dem,20,224715,1755.109,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,100,1,FALSE,,Chest,AWP,Sniper,76561198055191000,0,76561198798659600,0,-2442.424,-297.4369,-2548.424,-872.3109
esea_match_13770997.dem,20,227497,1776.893,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,25,0,FALSE,,Chest,AWP,Sniper,76561198055191000,0,76561197961009200,0,-2561.595,251.2412,-2059.433,645.5671
esea_match_13770997.dem,20,228019,1780.98,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,97,0,FALSE,,Head,M4A4,Rifle,76561197961009200,0,76561198055191000,0,-1965.531,761.7332,-2657.841,528.0657
esea_match_13770997.dem,21,232089,1812.771,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,RightArm,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-1783.127,-982.486,-1877.846,-1726.321
esea_match_13770997.dem,21,232159,1813.319,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,6,1,FALSE,,RightArm,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-1737.945,-987.4865,-1897.248,-1703.474
esea_match_13770997.dem,21,232229,1813.867,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,12,2,FALSE,,Head,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-1699.054,-995.2649,-1893.317,-1679.889
esea_match_13770997.dem,21,232291,1814.353,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,0,FALSE,,LeftLeg,AK47,Rifle,76561198165334100,0,76561198082200400,0,-1871.034,-1684.345,-1719.522,-990.7007
esea_match_13770997.dem,21,232301,1814.431,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-1721.178,-990.3424,-1868.443,-1684.977
esea_match_13770997.dem,21,232313,1814.525,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-1717.525,-991.1216,-1866.985,-1685.327
esea_match_13770997.dem,21,232315,1814.541,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198165334100,0,76561198082200400,0,-1866.772,-1685.377,-1716.865,-991.2628
esea_match_13770997.dem,21,232323,1814.603,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,11,5,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198165334100,0,-1714.837,-991.6993,-1865.811,-1685.594
esea_match_13770997.dem,21,232791,1818.268,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,100,0,FALSE,,Head,AWP,Sniper,76561198037331400,0,76561198169360500,0,-2890.761,-1446.96,-1730.915,-2401.539
esea_match_13770997.dem,21,233151,1821.087,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,8,0,FALSE,,RightLeg,M4A4,Rifle,76561198082200400,0,76561198048742900,0,-1999.93,-1046.825,-946.3934,-934.548
esea_match_13770997.dem,21,233199,1821.463,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,11,1,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198082200400,0,-945.8819,-943.8143,-2000.293,-1042.113
esea_match_13770997.dem,21,233249,1821.854,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,11,1,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198082200400,0,-944.5907,-957.7247,-1999.073,-1048.304
esea_match_13770997.dem,21,233769,1825.926,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198133908300,0,76561198048742900,0,-396.6032,-883.6667,-778.6943,-951.5208
esea_match_13770997.dem,21,233793,1826.114,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198133908300,0,76561198048742900,0,-393.9205,-897.1586,-775.9621,-960.0264
esea_match_13770997.dem,21,233805,1826.208,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198133908300,0,-775.5534,-961.6066,-392.7407,-904.8381
esea_match_13770997.dem,21,233817,1826.302,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,34,4,FALSE,,Stomach,AK47,Rifle,76561198055054700,0,76561197961009200,0,-1396.154,-1065.561,-1246.422,-614.9468
esea_match_13770997.dem,21,233819,1826.318,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198133908300,0,-775.6592,-960.9293,-392.2385,-908.0551
esea_match_13770997.dem,21,233831,1826.411,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198055054700,0,76561197961009200,0,-1390.694,-1069.806,-1242.496,-617.3259
esea_match_13770997.dem,21,233831,1826.411,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198133908300,0,-775.8285,-959.8648,-392.1171,-908.9496
esea_match_13770997.dem,21,233839,1826.474,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198133908300,0,76561198048742900,0,-392.1517,-908.6418,-775.9752,-958.9059
esea_match_13770997.dem,21,233843,1826.505,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,3,FALSE,,Chest,AK47,Rifle,76561198048742900,0,76561198133908300,0,-776.0401,-958.4562,-392.1874,-908.3282
esea_match_13770997.dem,21,233857,1826.615,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,34,4,FALSE,,Stomach,AK47,Rifle,76561198055054700,0,76561197961009200,0,-1392.79,-1069.45,-1243.021,-617.2949
esea_match_13770997.dem,21,233869,1826.709,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,5,4,FALSE,,Stomach,AK47,Rifle,76561198055054700,0,76561197961009200,0,-1394.393,-1068.908,-1243.984,-617.0051
esea_match_13770997.dem,21,233971,1827.508,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-1206.819,-520.4084,-1429.112,-1058.384
esea_match_13770997.dem,21,233985,1827.617,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-1209.343,-521.5258,-1430.99,-1056.481
esea_match_13770997.dem,21,233997,1827.711,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-1207.873,-522.5144,-1428.089,-1053.255
esea_match_13770997.dem,21,234009,1827.805,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-1211.065,-521.1946,-1428.64,-1049.535
esea_match_13770997.dem,21,234023,1827.915,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,12,6,FALSE,,Stomach,M4A1,Rifle,76561198798659600,0,76561198055054700,0,-1214.163,-519.8774,-1433.158,-1047.114
esea_match_13770997.dem,21,234023,1827.915,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,100,15,FALSE,,Head,AK47,Rifle,76561198055191000,0,76561198798659600,0,-1651.033,-454.2236,-1214.163,-519.8774
esea_match_13770997.dem,21,234165,1829.027,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198055191000,0,76561198037331400,0,-1633.431,-456.4316,-1705.07,-835.6061
esea_match_13770997.dem,21,234179,1829.136,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,LeftArm,AK47,Rifle,76561198055191000,0,76561198037331400,0,-1632.849,-456.0118,-1704.941,-830.6706
esea_match_13770997.dem,21,234191,1829.23,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198055191000,0,76561198037331400,0,-1631.962,-455.3605,-1706.64,-827.2595
esea_match_13770997.dem,21,234203,1829.324,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,3,FALSE,,RightArm,AK47,Rifle,76561198055191000,0,76561198037331400,0,-1630.69,-454.487,-1709.347,-824.7759
esea_match_13770997.dem,21,234765,1833.725,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-1816.641,-927.8191,-1387.33,-762.725
esea_match_13770997.dem,21,234779,1833.835,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-1810.426,-924.6479,-1387.138,-768.9716
esea_match_13770997.dem,21,234801,1834.007,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-1808.016,-923.4177,-1384.519,-776.7872
esea_match_13770997.dem,21,234813,1834.101,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-1808.016,-923.4177,-1385.077,-775.2043
esea_match_13770997.dem,21,234823,1834.179,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,12,4,FALSE,,Chest,M4A4,Rifle,76561198082200400,0,76561198055191000,0,-1808.016,-923.4177,-1386.254,-771.8996
esea_match_13770997.dem,21,235555,1839.911,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,6,FALSE,,Stomach,M4A4,Rifle,76561198082200400,0,76561198048742900,0,-1067.646,-636.8998,-921.3036,-320.343
