file,round,seconds,att_team,vic_team,att_id,vic_id,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,nade,att_rank,vic_rank,att_pos_x,att_pos_y,nade_land_x,nade_land_y,vic_pos_x,vic_pos_y
esea_match_13770997.dem,1,153.1602,Animal Style,,76561198165334100,,CounterTerrorist,,0,0,TRUE,B,,Smoke,0,,-1618.146,-66.00259,-949.8569,-340.3019,,
esea_match_13770997.dem,2,184.7945,Hentai Hooligans,Animal Style,76561198037331400,76561198169360500,Terrorist,CounterTerrorist,70,0,FALSE,,Generic,HE,0,0,-1719.904,-2357.647,-2774.665,-1603.943,-2741.25,-1523.163
esea_match_13770997.dem,2,186.8617,Animal Style,,76561198055191000,,CounterTerrorist,,0,0,FALSE,,,HE,0,,-1036.352,492.1676,-466.8676,-356.9641,,
esea_match_13770997.dem,2,187.1122,Animal Style,,76561198055054700,,CounterTerrorist,,0,0,FALSE,,,HE,0,,-855.077,438.6909,-459.0147,-543.8581,,
esea_match_13770997.dem,2,191.0587,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Molotov,0,,-2617.49,-1832.407,-2743.561,-927.2995,,
esea_match_13770997.dem,2,191.4502,Animal Style,,76561198055054700,,CounterTerrorist,,0,0,FALSE,,,Smoke,0,,-854.7708,427.4865,-490.5282,-652.8984,,
esea_match_13770997.dem,2,191.6225,Animal Style,,76561198165334100,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1948.91,-1184.198,-1780.658,-976.403,,
esea_match_13770997.dem,2,204.7617,Hentai Hooligans,,76561197961009200,,Terrorist,,0,0,FALSE,,,HE,0,,-1182.091,-931.6979,-1726.528,-428.8477,,
esea_match_13770997.dem,2,225.5276,Hentai Hooligans,,76561198133908300,,Terrorist,,0,0,FALSE,,,Smoke,0,,-1436.789,-720.2195,-1122.898,-510.9258,,
esea_match_13770997.dem,3,304.3628,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,HE,0,,-1734.938,-2341.185,-2860.174,-1505.672,,
esea_match_13770997.dem,3,306.8371,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Flash,0,,-2115.314,-1922.654,-2684.468,-1329.793,,
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198133908300,CounterTerrorist,Terrorist,1,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1872.836,-2442.808
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198798659600,CounterTerrorist,Terrorist,1,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1713.419,-2356.086
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198798659600,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1748.881,-2336.291
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198037331400,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1677.455,-2380.632
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198798659600,CounterTerrorist,Terrorist,3,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1773.385,-2305.948
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198037331400,CounterTerrorist,Terrorist,3,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1674.068,-2380.285
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198798659600,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1788.361,-2264.084
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198798659600,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1802.62,-2235.253
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198798659600,CounterTerrorist,Terrorist,5,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1810.776,-2228.353
esea_match_13770997.dem,4,363.9355,Animal Style,Hentai Hooligans,76561198048742900,76561198798659600,CounterTerrorist,Terrorist,6,0,FALSE,,Generic,Incendiary,0,0,-2339.552,-358.022,-1823.104,-2271.759,-1815.866,-2217.656
esea_match_13770997.dem,4,365.3136,Hentai Hooligans,Animal Style,76561198133908300,76561198165334100,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Flash,0,0,-1599.425,-2401.576,-2634.119,-1692.584,-2649.508,-1708.464
esea_match_13770997.dem,4,365.3136,Hentai Hooligans,Animal Style,76561198133908300,76561198165334100,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Flash,0,0,-1599.425,-2401.576,-2634.119,-1692.584,-2649.508,-1708.464
esea_match_13770997.dem,4,365.8461,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Flash,0,,-1618.814,-2410.17,-2586.813,-1741.313,,
esea_match_13770997.dem,4,367.9289,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Smoke,0,,-1506.864,-2407.214,-1801.802,-2319.955,,
esea_match_13770997.dem,4,371.7971,Animal Style,,76561198055191000,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1409.792,235.1056,-374.0323,314.5005,,
esea_match_13770997.dem,4,381.5066,Hentai Hooligans,,76561197961009200,,Terrorist,,0,0,FALSE,,,Smoke,0,,-2352,-741.3835,-1977.979,916.6158,,
esea_match_13770997.dem,4,385.2651,Hentai Hooligans,,76561197961009200,,Terrorist,,0,0,FALSE,,,Molotov,0,,-2404.244,-74.18757,-2497.002,1362.027,,
esea_match_13770997.dem,4,388.4129,Hentai Hooligans,,76561198082200400,,Terrorist,,0,0,FALSE,,,Smoke,0,,-2469.121,1187.036,-2460.482,1305.418,,
esea_match_13770997.dem,4,391.3101,Hentai Hooligans,,76561198133908300,,Terrorist,,0,0,FALSE,,,Smoke,0,,-2667.141,-28.23439,-2503.313,594.2029,,
esea_match_13770997.dem,4,402.8519,Hentai Hooligans,,76561198133908300,,Terrorist,,0,0,TRUE,A,,Molotov,0,,-2390.81,841.9387,-2603.027,15.05872,,
esea_match_13770997.dem,4,419.3268,Hentai Hooligans,,76561198082200400,,Terrorist,,0,0,TRUE,A,,Flash,0,,-2458.725,857.0313,-2483.211,808.1121,,
esea_match_13770997.dem,5,459.5745,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Flash,0,,-1620.278,-2397.915,-2868.883,-1521.973,,
esea_match_13770997.dem,5,462.9571,Animal Style,,76561198165334100,,CounterTerrorist,,0,0,FALSE,,,Flash,0,,-1960.072,-1259.172,-1774.964,-938.0816,,
esea_match_13770997.dem,5,463.1451,Hentai Hooligans,,76561198037331400,,Terrorist,,0,0,FALSE,,,Flash,0,,-1992.182,-2068.848,-3529.488,-2312.717,,
esea_match_13770997.dem,5,469.2057,Hentai Hooligans,,76561198133908300,,Terrorist,,0,0,FALSE,,,Molotov,0,,-2925.191,-1212.724,-2852.148,-1047.766,,
